lims_pedon_id,user_pedon_id,indicator_code,LRR,MLRA,applicable_here,evaluation_status,indicator_present,horizon_or_layers_used,depths_used,matrix_colors_used,redox_values_used,texture_used,organic_material_used,failed_requirements,missing_requirements,explanation
35449,S2016ND059011,F2,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35449,S2016ND059011,F3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35449,S2016ND059011,F6,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements
35449,S2016ND059011,F7,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements
35449,S2016ND059011,F8,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F10,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F18,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F19,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F20,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F21,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35449,S2016ND059011,F22,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A1,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,taxonomy is not qualifying Histosol/Histel,,taxonomy is not qualifying Histosol/Histel
35450,S2016ND059013,A2,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no observed layer satisfies all depth/thickness/material/color conditions,explicit organic material type,no observed layer satisfies all depth/thickness/material/color conditions; Missing: explicit organic material type
35450,S2016ND059013,A4,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A5,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A6,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A7,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A7 is not approved for LRR F/MLRA 54.
35450,S2016ND059013,A8,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A8 is not approved for LRR F/MLRA 54.
35450,S2016ND059013,A9,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no observed layer satisfies all depth/thickness/material/color conditions,explicit organic material type,no observed layer satisfies all depth/thickness/material/color conditions; Missing: explicit organic material type
35450,S2016ND059013,A10,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A10 is not approved for LRR F/MLRA 54.
35450,S2016ND059013,A11,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35450,S2016ND059013,A12,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35450,S2016ND059013,A13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A14,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A15,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,A18,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S1,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S2,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S4,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35450,S2016ND059013,S5,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous 10-cm sandy layer meets matrix and redox requirements,redox percentage/type/contrast,no continuous 10-cm sandy layer meets matrix and redox requirements; Missing: redox percentage/type/contrast
35450,S2016ND059013,S6,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S7,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S8,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S9,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,S12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F1,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F2,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35450,S2016ND059013,F3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35450,S2016ND059013,F6,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,quantitative redox description,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements; Missing: quantitative redox description
35450,S2016ND059013,F7,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,quantitative redox description,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements; Missing: quantitative redox description
35450,S2016ND059013,F8,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F10,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F18,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F19,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F20,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F21,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35450,S2016ND059013,F22,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A1,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,taxonomy is not qualifying Histosol/Histel,,taxonomy is not qualifying Histosol/Histel
35451,S2016ND059014,A2,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no observed layer satisfies all depth/thickness/material/color conditions,explicit organic material type,no observed layer satisfies all depth/thickness/material/color conditions; Missing: explicit organic material type
35451,S2016ND059014,A4,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A5,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A6,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A7,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A7 is not approved for LRR F/MLRA 54.
35451,S2016ND059014,A8,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A8 is not approved for LRR F/MLRA 54.
35451,S2016ND059014,A9,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no observed layer satisfies all depth/thickness/material/color conditions,explicit organic material type,no observed layer satisfies all depth/thickness/material/color conditions; Missing: explicit organic material type
35451,S2016ND059014,A10,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A10 is not approved for LRR F/MLRA 54.
35451,S2016ND059014,A11,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35451,S2016ND059014,A12,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35451,S2016ND059014,A13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A14,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A15,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,A18,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S1,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S2,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S4,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35451,S2016ND059014,S5,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm sandy layer meets matrix and redox requirements,,no continuous 10-cm sandy layer meets matrix and redox requirements
35451,S2016ND059014,S6,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S7,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S8,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S9,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,S12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F1,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F2,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35451,S2016ND059014,F3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35451,S2016ND059014,F6,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements
35451,S2016ND059014,F7,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements
35451,S2016ND059014,F8,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F10,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F18,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F19,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F20,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F21,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35451,S2016ND059014,F22,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A1,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,taxonomy is not qualifying Histosol/Histel,,taxonomy is not qualifying Histosol/Histel
35452,S2016ND059016,A2,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no observed layer satisfies all depth/thickness/material/color conditions,explicit organic material type,no observed layer satisfies all depth/thickness/material/color conditions; Missing: explicit organic material type
35452,S2016ND059016,A4,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A5,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A6,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A7,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A7 is not approved for LRR F/MLRA 54.
35452,S2016ND059016,A8,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A8 is not approved for LRR F/MLRA 54.
35452,S2016ND059016,A9,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no observed layer satisfies all depth/thickness/material/color conditions,explicit organic material type,no observed layer satisfies all depth/thickness/material/color conditions; Missing: explicit organic material type
35452,S2016ND059016,A10,F,54,False,NOT_APPLICABLE,,,,,,,,,,Indicator A10 is not approved for LRR F/MLRA 54.
35452,S2016ND059016,A11,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35452,S2016ND059016,A12,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35452,S2016ND059016,A13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A14,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A15,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,A18,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S1,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S2,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S4,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35452,S2016ND059016,S5,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm sandy layer meets matrix and redox requirements,,no continuous 10-cm sandy layer meets matrix and redox requirements
35452,S2016ND059016,S6,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S7,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S8,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S9,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,S12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F1,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F2,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no explicit qualifying gley-page matrix at required depth,,no explicit qualifying gley-page matrix at required depth
35452,S2016ND059016,F3,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,no continuous depleted layer satisfies depth/thickness requirements,explicit wetness-derived depleted matrix,no continuous depleted layer satisfies depth/thickness requirements; Missing: explicit wetness-derived depleted matrix
35452,S2016ND059016,F6,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements
35452,S2016ND059016,F7,F,54,True,INDICATOR_NOT_DEMONSTRATED,False,,,,,,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements,,no continuous 10-cm loamy/clayey layer meets conditional color/redox requirements
35452,S2016ND059016,F8,F,54,True,INSUFFICIENT_INFORMATION,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F10,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F11,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F12,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F13,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F16,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F17,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F18,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
35452,S2016ND059016,F19,F,54,False,NOT_APPLICABLE,,,,,,,,,validated executable rule not included in high-confidence first pass,Approved indicator retained in rulebook but not executed in this first-pass implementation.
